route,phase_prev,phase_next,previous_segment_end_altitude,next_segment_start_altitude,continuous
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
O01->S007->S008->O01,cruise,cruise,511.9731750488281,511.9731750488281,True
